date,product_id,comp_a_price,comp_b_price,comp_c_price,avg_competitor_price
2024-06-19,1002,127.47,128.27,119.91,125.22
2024-06-20,1002,133.6,144.57,151.59,143.25
2024-06-21,1002,144.56,141.13,123.33,136.34
2024-06-22,1002,129.75,136.07,118.61,128.14
2024-06-23,1002,121.19,135.88,138.65,131.91
2024-06-24,1002,128.04,133.41,129.62,130.36
2024-06-25,1002,143.29,148.01,126.33,139.21
2024-06-26,1002,146.9,136.02,129.58,137.5
2024-06-27,1002,145.94,130.7,132.39,136.34
2024-06-28,1002,151.03,143.32,133.31,142.55
2024-06-29,1002,123.57,138.7,146.37,136.21
2024-06-30,1002,138.88,147.68,118.81,135.12
2024-07-01,1002,130.18,142.44,148.42,140.35
2024-07-02,1002,136.61,134.84,155.61,142.35
2024-07-03,1002,142.84,136.88,155.11,144.94
2024-07-04,1002,147.3,132.74,150.41,143.48
2024-07-05,1002,131.36,148.26,152.45,144.02
2024-07-06,1002,138.22,147.57,137.57,141.12
2024-07-07,1002,145.01,142.89,132.94,140.28
2024-07-08,1002,121.54,142.21,157.15,140.3
2024-07-09,1002,142.55,144.71,139.64,142.3
2024-07-10,1002,136.49,142.53,152.7,143.91
2024-07-11,1002,137.94,135.44,122.5,131.96
2024-07-12,1002,130.58,133.09,153.07,138.91
2024-07-13,1002,128.78,140.47,140.68,136.64
2024-07-14,1002,121.56,141.55,119.2,127.44
2024-07-15,1002,130.49,134.48,142.73,135.9
2024-07-16,1002,133.45,128.21,149.44,137.03
2024-07-17,1002,141.96,134.03,119.4,131.8
2024-07-18,1002,140.64,141.5,143.19,141.78
2024-07-19,1002,143.95,128.94,128.54,133.81
2024-07-20,1002,150.9,128.19,138.49,139.19
2024-07-21,1002,124.63,135.6,147.55,135.93
2024-07-22,1002,131.69,135.46,127.98,131.71
2024-07-23,1002,129.33,133.04,144.2,135.52
2024-07-24,1002,123.53,128.37,156.37,136.09
2024-07-25,1002,139.34,140.44,143.86,141.21
2024-07-26,1002,150.43,132.23,144.99,142.55
2024-07-27,1002,130.67,132.68,141.76,135.04
2024-07-28,1002,124.4,130.11,156.09,136.87
2024-07-29,1002,127.33,139.65,146.03,137.67
2024-07-30,1002,121.66,139.55,127.52,129.58
2024-07-31,1002,133.28,145.21,124.85,134.45
2024-08-01,1002,124.28,126.89,134.98,128.72
2024-08-02,1002,148.9,136.27,127.75,137.64
2024-08-03,1002,121.47,139.69,142.4,134.52
2024-08-04,1002,142.83,128.72,125.3,132.28
2024-08-05,1002,121.61,132.18,125.92,126.57
2024-08-06,1002,123.09,136.82,147.34,135.75
2024-08-07,1002,123.65,147.67,151.71,141.01
2024-08-08,1002,149.45,138.7,125.34,137.83
2024-08-09,1002,143.55,138.19,119.89,133.88
2024-08-10,1002,138.9,138.56,128.17,135.21
2024-08-11,1002,141.39,144.05,135.83,140.42
2024-08-12,1002,142.57,136.12,135.35,138.01
2024-08-13,1002,123.13,144.88,129.14,132.38
2024-08-14,1002,130.31,137.78,119.38,129.16
2024-08-15,1002,124.39,143.55,133.99,133.98
2024-08-16,1002,126.03,130.24,119.97,125.41
2024-08-17,1002,147.91,144.64,145.37,145.97
2024-08-18,1002,130.58,132.21,138.34,133.71
2024-08-19,1002,131.91,144.96,149.67,142.18
2024-08-20,1002,150.06,133.9,131.71,138.56
2024-08-21,1002,147.74,128.96,133.29,136.66
2024-08-22,1002,127.07,145.63,145.03,139.24
2024-08-23,1002,143.87,136.38,142.29,140.85
2024-08-24,1002,126.62,141.99,126.55,131.72
2024-08-25,1002,121.25,142.54,147.32,137.04
2024-08-26,1002,123.73,127.12,123.91,124.92
2024-08-27,1002,131.93,129.02,126.25,129.07
2024-08-28,1002,128.63,127.97,133.22,129.94
2024-08-29,1002,150.28,140.28,140.07,143.54
2024-08-30,1002,137.58,142.05,146.07,141.9
2024-08-31,1002,133.68,145.88,143.15,140.9
2024-09-01,1002,139.54,129.29,130.99,133.27
2024-09-02,1002,127.44,135.34,154.07,138.95
2024-09-03,1002,133.9,127.1,149.82,136.94
2024-09-04,1002,138.18,140.55,145.51,141.41
2024-09-05,1002,143.11,138.51,151.61,144.41
2024-09-06,1002,135.89,134.05,149.77,139.9
2024-09-07,1002,147.1,146.15,136.33,143.19
2024-09-08,1002,145.54,146.57,125.47,139.19
2024-09-09,1002,132.99,138.64,157.06,142.9
2024-09-10,1002,123.44,134.98,150.27,136.23
2024-09-11,1002,138.13,133.78,126.16,132.69
2024-09-12,1002,123.28,134.85,136.24,131.46
2024-09-13,1002,142.67,126.89,126.06,131.87
2024-09-14,1002,121.35,144.43,148.99,138.26
2024-09-15,1002,144.42,139.56,149.37,144.45
2024-09-16,1002,136.89,129.79,144.79,137.16
2024-09-17,1002,126.34,131.0,153.85,137.06
2024-09-18,1002,144.18,139.86,144.09,142.71
2024-09-19,1002,140.35,130.15,136.64,135.71
2024-09-20,1002,127.32,133.62,127.04,129.33
2024-09-21,1002,148.7,137.88,124.83,137.14
2024-09-22,1002,132.79,144.81,144.31,140.64
2024-09-23,1002,142.17,132.52,155.86,143.52
2024-09-24,1002,129.36,130.91,145.76,135.34
2024-09-25,1002,129.21,141.29,150.73,140.41
2024-09-26,1002,126.88,128.65,145.94,133.82
2024-09-27,1002,122.14,132.42,118.45,124.34
2024-09-28,1002,138.08,127.56,144.61,136.75
2024-09-29,1002,148.1,133.87,154.29,145.42
2024-09-30,1002,146.79,132.19,140.89,139.96
2024-10-01,1002,151.46,133.9,147.97,144.44
2024-10-02,1002,151.42,132.02,118.73,134.06
2024-10-03,1002,121.87,134.64,149.44,135.32
2024-10-04,1002,141.02,131.81,117.66,130.16
2024-10-05,1002,144.29,127.56,151.65,141.17
2024-10-06,1002,140.12,145.75,141.31,142.39
2024-10-07,1002,144.12,136.45,146.29,142.29
2024-10-08,1002,139.28,147.16,155.45,147.3
2024-10-09,1002,127.61,148.64,157.6,144.62
2024-10-10,1002,142.86,139.77,119.27,133.97
2024-10-11,1002,141.72,134.92,155.97,144.2
2024-10-12,1002,142.13,142.06,143.86,142.68
2024-10-13,1002,140.46,139.91,124.47,134.95
2024-10-14,1002,141.43,145.15,124.07,136.88
2024-10-15,1002,139.67,142.12,151.69,144.49
2024-10-16,1002,137.43,137.47,133.67,136.19
2024-10-17,1002,129.59,147.0,141.16,139.25
2024-10-18,1002,122.77,127.4,134.55,128.24
2024-10-19,1002,147.89,146.16,144.29,146.11
2024-10-20,1002,148.04,131.04,147.53,142.2
2024-10-21,1002,151.41,127.36,154.14,144.3
2024-10-22,1002,135.28,145.37,119.64,133.43
2024-10-23,1002,150.74,144.7,152.29,149.24
2024-10-24,1002,132.88,128.27,125.77,128.97
2024-10-25,1002,129.33,128.93,123.98,127.41
2024-10-26,1002,144.2,148.03,135.23,142.49
2024-10-27,1002,131.08,133.3,126.67,130.35
2024-10-28,1002,131.96,141.55,119.65,131.05
2024-10-29,1002,125.65,134.25,152.79,137.56
2024-10-30,1002,135.87,133.37,140.34,136.53
2024-10-31,1002,138.79,137.84,123.01,133.21
2024-11-01,1002,135.97,128.52,136.05,133.51
2024-11-02,1002,122.92,135.93,136.0,131.62
2024-11-03,1002,141.41,143.82,152.68,145.97
2024-11-04,1002,146.65,148.51,153.81,149.66
2024-11-05,1002,136.02,143.04,137.41,138.82
2024-11-06,1002,132.14,145.65,133.87,137.22
2024-11-07,1002,144.29,129.48,125.18,132.98
2024-11-08,1002,138.39,139.47,137.29,138.38
2024-11-09,1002,137.94,134.9,144.4,139.08
2024-11-10,1002,126.81,132.84,126.1,128.58
2024-11-11,1002,129.85,147.13,157.14,144.71
2024-11-12,1002,132.54,144.28,132.24,136.35
2024-11-13,1002,146.8,144.24,124.3,138.45
2024-11-14,1002,127.8,145.96,127.38,133.71
2024-11-15,1002,147.57,144.17,142.98,144.91
2024-11-16,1002,135.08,134.44,120.94,130.15
2024-11-17,1002,122.41,133.12,125.64,127.06
2024-11-18,1002,135.38,136.98,148.49,140.28
2024-11-19,1002,134.22,139.86,158.36,144.15
2024-11-20,1002,146.27,130.46,118.32,131.68
2024-11-21,1002,136.66,140.26,154.68,143.87
2024-11-22,1002,122.72,127.47,139.83,130.01
2024-11-23,1002,126.06,127.25,135.61,129.64
2024-11-24,1002,143.15,129.16,142.2,138.17
2024-11-25,1002,132.7,144.36,133.26,136.77
2024-11-26,1002,144.61,131.92,145.05,140.53
2024-11-27,1002,132.93,128.16,117.85,126.31
2024-11-28,1002,144.68,131.87,131.32,135.96
2024-11-29,1002,141.43,147.27,128.03,138.91
2024-11-30,1002,130.81,145.39,156.19,144.13
2024-12-01,1002,129.6,132.91,156.86,139.79
2024-12-02,1002,142.59,140.42,157.97,146.99
2024-12-03,1002,123.59,136.46,127.85,129.3
2024-12-04,1002,149.54,130.8,132.45,137.6
2024-12-05,1002,123.99,130.29,141.65,131.98
2024-12-06,1002,134.73,137.75,127.25,133.24
2024-12-07,1002,143.95,143.31,140.94,142.73
2024-12-08,1002,144.13,127.93,117.35,129.8
2024-12-09,1002,133.65,135.57,153.61,140.94
2024-12-10,1002,130.7,141.93,128.28,133.64
2024-12-11,1002,131.56,136.18,151.39,139.71
2024-12-12,1002,137.3,133.05,137.42,135.92
2024-12-13,1002,134.34,130.33,121.88,128.85
2024-12-14,1002,131.61,142.85,144.28,139.58
2024-12-15,1002,138.36,141.18,154.18,144.57
2024-12-16,1002,121.52,144.92,150.16,138.87
2024-12-17,1002,135.25,129.32,157.58,140.72
2024-12-18,1002,139.22,142.98,118.4,133.53
2024-12-19,1002,124.32,130.5,140.53,131.78
2024-12-20,1002,146.0,148.38,127.79,140.72
2024-12-21,1002,131.72,127.81,119.24,126.26
2024-12-22,1002,128.06,140.23,127.51,131.93
2024-12-23,1002,146.15,144.79,136.78,142.57
2024-12-24,1002,145.61,133.93,125.7,135.08
2024-12-25,1002,135.8,145.23,126.2,135.74
2024-12-26,1002,146.15,135.18,136.03,139.12
2024-12-27,1002,124.79,147.28,145.32,139.13
2024-12-28,1002,135.6,135.69,123.72,131.67
2024-12-29,1002,138.23,142.45,119.89,133.52
2024-12-30,1002,139.76,147.38,144.4,143.85
2024-01-01,1003,302.76,297.73,332.68,311.06
2024-01-02,1003,290.97,290.57,266.65,282.73
2024-01-03,1003,311.08,310.06,263.41,294.85
2024-01-04,1003,276.55,318.25,260.85,285.22
2024-01-05,1003,324.62,305.17,278.04,302.61
2024-01-06,1003,329.86,288.88,337.45,318.73
2024-01-07,1003,308.4,308.69,293.63,303.57
2024-01-08,1003,311.19,298.95,323.41,311.18
2024-01-09,1003,321.54,304.36,333.68,319.86
2024-01-10,1003,327.0,290.37,333.64,317.0
2024-01-11,1003,286.64,305.94,286.55,293.04
2024-01-12,1003,266.55,325.56,344.66,312.26
2024-01-13,1003,289.13,310.69,330.12,309.98
2024-01-14,1003,318.23,291.08,346.89,318.73
2024-01-15,1003,310.0,311.51,267.97,296.49
2024-01-16,1003,307.55,288.99,284.92,293.82
2024-01-17,1003,276.78,286.49,294.98,286.08
2024-01-18,1003,271.72,297.24,266.14,278.37
2024-01-19,1003,306.2,286.1,278.26,290.19
2024-01-20,1003,330.97,284.77,278.05,297.93
2024-01-21,1003,294.04,280.67,260.62,278.44
2024-01-22,1003,268.03,306.44,258.07,277.51
2024-01-23,1003,268.8,306.68,293.13,289.54
2024-01-24,1003,284.43,312.54,281.68,292.88
2024-01-25,1003,302.7,280.66,295.71,293.02
2024-01-26,1003,281.04,289.16,331.2,300.47
2024-01-27,1003,296.06,294.55,336.04,308.88
2024-01-28,1003,316.18,280.7,301.73,299.54
2024-01-29,1003,292.37,303.86,271.69,289.31
2024-01-30,1003,316.69,285.66,270.59,290.98
2024-01-31,1003,293.3,311.1,262.19,288.86
2024-02-01,1003,312.5,287.58,315.25,305.11
2024-02-02,1003,325.71,292.6,277.91,298.74
2024-02-03,1003,310.85,318.19,318.11,315.72
2024-02-04,1003,276.52,313.92,289.75,293.4
2024-02-05,1003,271.53,326.24,271.22,289.66
2024-02-06,1003,318.93,310.12,309.47,312.84
2024-02-07,1003,297.24,308.19,294.35,299.93
2024-02-08,1003,303.66,319.37,275.33,299.45
2024-02-09,1003,320.89,305.13,327.77,317.93
2024-02-10,1003,268.79,321.28,347.04,312.37
2024-02-11,1003,317.04,290.46,335.57,314.36
2024-02-12,1003,331.26,310.82,333.88,325.32
2024-02-13,1003,305.66,307.4,318.97,310.68
2024-02-14,1003,284.48,315.41,277.58,292.49
2024-02-15,1003,307.72,314.37,276.89,299.66
2024-02-16,1003,306.44,319.32,261.13,295.63
2024-02-17,1003,297.96,323.16,287.17,302.76
2024-02-18,1003,271.55,290.73,259.58,273.95
2024-02-19,1003,302.59,286.67,283.9,291.05
2024-02-20,1003,269.48,321.3,309.38,300.05
2024-02-21,1003,270.74,282.57,311.57,288.29
2024-02-22,1003,293.17,285.15,321.89,300.07
2024-02-23,1003,312.55,321.78,328.92,321.08
2024-02-24,1003,329.05,292.53,257.15,292.91
2024-02-25,1003,310.15,308.88,310.89,309.97
2024-02-26,1003,287.65,310.4,307.54,301.86
2024-02-27,1003,272.4,318.45,340.37,310.41
2024-02-28,1003,292.87,313.49,327.8,311.39
2024-02-29,1003,313.5,295.47,280.14,296.37
2024-03-01,1003,322.75,324.55,308.37,318.56
2024-03-02,1003,302.64,296.6,312.13,303.79
2024-03-03,1003,272.44,293.45,265.82,277.24
2024-03-04,1003,295.67,303.95,336.31,311.98
2024-03-05,1003,320.17,294.04,284.79,299.67
2024-03-06,1003,311.51,293.47,269.13,291.37
2024-03-07,1003,304.61,311.77,320.61,312.33
2024-03-08,1003,299.38,313.55,313.22,308.72
2024-03-09,1003,285.05,299.65,313.03,299.24
2024-03-10,1003,274.47,324.84,266.85,288.72
2024-03-11,1003,302.14,282.38,262.22,282.25
2024-03-12,1003,302.34,289.53,314.91,302.26
2024-03-13,1003,299.26,311.57,279.94,296.92
2024-03-14,1003,325.86,317.41,309.95,317.74
2024-03-15,1003,308.76,300.77,274.28,294.6
2024-03-16,1003,289.98,322.31,258.95,290.41
2024-03-17,1003,317.12,312.19,287.11,305.47
2024-03-18,1003,316.43,300.19,294.45,303.69
2024-03-19,1003,274.13,306.5,344.99,308.54
2024-03-20,1003,288.69,302.7,271.74,287.71
2024-03-21,1003,296.18,295.38,293.4,294.99
2024-03-22,1003,293.72,296.96,316.9,302.53
2024-03-23,1003,270.21,317.59,342.37,310.06
2024-03-24,1003,276.2,301.32,311.65,296.39
2024-03-25,1003,288.61,284.35,292.59,288.52
2024-03-26,1003,280.01,281.05,307.16,289.41
2024-03-27,1003,304.51,294.93,329.9,309.78
2024-03-28,1003,303.77,322.15,293.0,306.31
2024-03-29,1003,276.2,299.16,311.09,295.48
2024-03-30,1003,316.36,306.6,332.21,318.39
2024-03-31,1003,308.04,318.31,328.13,318.16
2024-04-01,1003,274.39,320.56,345.14,313.36
2024-04-02,1003,268.8,297.83,303.89,290.17
2024-04-03,1003,310.85,301.5,330.5,314.28
2024-04-04,1003,331.49,282.38,330.93,314.93
2024-04-05,1003,295.38,309.38,291.61,298.79
2024-04-06,1003,326.16,296.76,276.67,299.86
2024-04-07,1003,320.71,318.2,310.39,316.43
2024-04-08,1003,303.02,318.18,314.34,311.85
2024-04-09,1003,293.67,324.57,306.14,308.13
2024-04-10,1003,307.75,305.87,273.82,295.81
2024-04-11,1003,316.93,303.54,277.62,299.36
2024-04-12,1003,295.52,286.12,273.78,285.14
2024-04-13,1003,269.52,297.46,303.47,290.15
2024-04-14,1003,321.95,285.25,302.93,303.38
2024-04-15,1003,304.3,305.6,336.71,315.54
2024-04-16,1003,269.36,282.96,261.05,271.12
2024-04-17,1003,309.07,280.42,342.87,310.79
2024-04-18,1003,271.26,286.44,268.57,275.42
2024-04-19,1003,282.48,295.55,346.82,308.28
2024-04-20,1003,275.61,296.71,307.38,293.23
2024-04-21,1003,310.72,309.27,294.32,304.77
2024-04-22,1003,267.72,294.44,273.11,278.42
2024-04-23,1003,306.0,313.47,285.66,301.71
2024-04-24,1003,272.57,286.88,329.4,296.28
2024-04-25,1003,297.73,322.85,263.65,294.74
2024-04-26,1003,318.18,326.24,278.88,307.77
2024-04-27,1003,281.07,297.54,294.22,290.94
2024-04-28,1003,319.29,294.39,323.36,312.35
2024-04-29,1003,321.51,317.13,335.65,324.76
2024-04-30,1003,275.43,298.34,306.82,293.53
2024-05-01,1003,332.42,284.76,318.33,311.84
2024-05-02,1003,276.68,324.15,336.85,312.56
2024-05-03,1003,279.98,295.42,317.76,297.72
2024-05-04,1003,289.93,306.95,309.27,302.05
2024-05-05,1003,302.94,305.81,276.11,294.95
2024-05-06,1003,289.73,315.97,308.21,304.64
2024-05-07,1003,303.87,316.74,323.73,314.78
2024-05-08,1003,274.98,290.86,295.07,286.97
2024-05-09,1003,285.29,278.53,302.07,288.63
2024-05-10,1003,267.71,306.51,342.46,305.56
2024-05-11,1003,272.2,308.49,306.99,295.89
2024-05-12,1003,325.77,287.72,259.1,290.86
2024-05-13,1003,325.38,307.1,330.55,321.01
2024-05-14,1003,326.87,305.9,273.45,302.07
2024-05-15,1003,282.54,293.04,307.41,294.33
2024-05-16,1003,307.06,282.16,265.01,284.74
2024-05-17,1003,280.36,291.92,293.37,288.55
2024-05-18,1003,309.32,310.58,329.5,316.47
2024-05-19,1003,276.35,321.1,298.65,298.7
2024-05-20,1003,311.3,323.3,347.49,327.36
2024-05-21,1003,324.65,280.6,278.01,294.42
2024-05-22,1003,280.8,284.9,334.99,300.23
2024-05-23,1003,282.03,314.9,326.0,307.64
2024-05-24,1003,280.07,325.47,315.62,307.05
2024-05-25,1003,318.14,315.27,319.8,317.74
2024-05-26,1003,274.82,310.72,323.21,302.92
2024-05-27,1003,299.68,293.32,295.83,296.28
2024-05-28,1003,281.57,297.83,281.47,286.96
2024-05-29,1003,326.61,296.13,325.21,315.98
2024-05-30,1003,278.28,324.49,291.22,298.0
2024-05-31,1003,298.47,283.49,279.6,287.19
2024-06-01,1003,324.37,292.85,334.95,317.39
2024-06-02,1003,275.88,311.62,342.78,310.09
2024-06-03,1003,299.42,309.46,303.37,304.08
2024-06-04,1003,319.5,319.9,269.5,302.97
2024-06-05,1003,310.18,314.59,330.71,318.49
2024-06-06,1003,323.24,284.59,321.01,309.61
2024-06-07,1003,282.91,320.46,272.37,291.91
2024-06-08,1003,297.75,319.3,291.83,302.96
2024-06-09,1003,302.64,287.37,322.4,304.14
2024-06-10,1003,296.78,318.31,332.31,315.8
2024-06-11,1003,321.93,310.68,320.28,317.63
2024-06-12,1003,314.38,283.66,294.04,297.36
2024-06-13,1003,330.08,311.08,314.33,318.5
2024-06-14,1003,328.8,292.65,327.4,316.28
2024-06-15,1003,266.83,304.55,345.57,305.65
2024-06-16,1003,289.01,303.4,297.03,296.48
2024-06-17,1003,299.9,284.91,346.21,310.34
2024-06-18,1003,310.24,307.02,294.71,303.99
2024-06-19,1003,279.14,317.91,315.9,304.32
2024-06-20,1003,283.2,314.61,303.58,300.46
2024-06-21,1003,332.37,299.28,340.58,324.08
2024-06-22,1003,279.71,298.48,276.97,285.05
2024-06-23,1003,322.26,314.13,272.27,302.89
2024-06-24,1003,314.29,323.16,296.11,311.19
2024-06-25,1003,289.33,296.35,313.42,299.7
2024-06-26,1003,268.49,326.33,278.16,290.99
2024-06-27,1003,268.71,297.18,329.84,298.58
2024-06-28,1003,311.07,302.84,335.2,316.37
2024-06-29,1003,317.88,300.51,346.76,321.72
2024-06-30,1003,316.32,290.25,305.89,304.15
2024-07-01,1003,272.6,312.4,288.4,291.13
2024-07-02,1003,281.74,317.84,287.65,295.74
2024-07-03,1003,286.6,289.89,278.24,284.91
2024-07-04,1003,303.08,292.31,294.92,296.77
2024-07-05,1003,326.35,302.07,287.0,305.14
2024-07-06,1003,270.13,292.62,284.09,282.28
2024-07-07,1003,318.22,284.14,314.65,305.67
2024-07-08,1003,326.63,287.42,331.55,315.2
2024-07-09,1003,329.69,290.17,335.04,318.3
2024-07-10,1003,267.0,302.98,326.85,298.94
2024-07-11,1003,320.65,321.19,275.12,305.65
2024-07-12,1003,291.21,297.25,306.45,298.3
2024-07-13,1003,277.27,293.23,302.71,291.07
2024-07-14,1003,309.07,285.75,306.68,300.5
2024-07-15,1003,293.63,280.14,281.91,285.23
2024-07-16,1003,289.56,280.3,273.3,281.05
2024-07-17,1003,275.51,315.16,266.91,285.86
2024-07-18,1003,317.7,294.79,313.99,308.83
2024-07-19,1003,328.53,322.62,337.56,329.57
2024-07-20,1003,270.71,294.42,285.51,283.55
2024-07-21,1003,276.0,307.08,330.93,304.67
2024-07-22,1003,279.21,289.71,284.26,284.39
2024-07-23,1003,312.43,295.76,331.8,313.33
2024-07-24,1003,319.41,286.93,267.02,291.12
2024-07-25,1003,311.62,279.44,319.65,303.57
2024-07-26,1003,306.69,289.87,292.14,296.23
2024-07-27,1003,285.95,282.56,339.68,302.73
2024-07-28,1003,274.32,293.1,341.06,302.83
2024-07-29,1003,279.81,314.1,306.64,300.18
2024-07-30,1003,301.69,287.67,272.13,287.16
2024-07-31,1003,290.88,314.98,287.79,297.88
2024-08-01,1003,305.87,320.84,261.55,296.09
2024-08-02,1003,281.22,314.21,340.44,311.96
2024-08-03,1003,330.09,299.74,301.42,310.42
2024-08-04,1003,303.97,315.1,330.7,316.59
2024-08-05,1003,322.57,295.79,329.08,315.81
2024-08-06,1003,315.46,317.17,333.71,322.11
2024-08-07,1003,292.86,310.82,297.91,300.53
2024-08-08,1003,308.35,287.24,325.03,306.87
2024-08-09,1003,285.54,314.44,300.83,300.27
2024-08-10,1003,313.7,324.53,295.8,311.34
2024-08-11,1003,301.05,312.44,279.93,297.81
2024-08-12,1003,279.82,278.26,260.61,272.9
2024-08-13,1003,310.25,318.82,307.01,312.03
2024-08-14,1003,306.06,313.6,326.88,315.51
2024-08-15,1003,288.85,309.59,263.26,287.23
2024-08-16,1003,287.93,317.69,311.24,305.62
2024-08-17,1003,322.97,294.67,335.95,317.86
2024-08-18,1003,322.51,287.01,296.09,301.87
2024-08-19,1003,301.74,308.96,274.87,295.19
2024-08-20,1003,287.55,305.3,334.88,309.24
2024-08-21,1003,329.53,313.02,341.44,328.0
2024-08-22,1003,269.64,313.35,268.05,283.68
2024-08-23,1003,303.67,307.28,272.13,294.36
2024-08-24,1003,330.64,313.42,340.75,328.27
2024-08-25,1003,278.9,310.48,313.6,300.99
2024-08-26,1003,301.29,294.4,304.16,299.95
2024-08-27,1003,278.48,282.33,296.63,285.81
2024-08-28,1003,284.53,305.22,288.53,292.76
2024-08-29,1003,299.54,294.08,323.92,305.85
2024-08-30,1003,288.5,322.76,258.14,289.8
2024-08-31,1003,298.39,282.35,345.27,308.67
2024-09-01,1003,281.86,301.61,295.98,293.15
2024-09-02,1003,321.84,289.82,274.74,295.47
2024-09-03,1003,270.24,306.13,267.86,281.41
2024-09-04,1003,321.62,283.93,261.14,288.9
2024-09-05,1003,283.58,298.62,260.67,280.96
2024-09-06,1003,304.1,294.3,285.67,294.69
2024-09-07,1003,272.74,315.31,344.71,310.92
2024-09-08,1003,306.09,312.13,282.92,300.38
2024-09-09,1003,298.19,314.88,282.62,298.56
2024-09-10,1003,269.86,301.71,339.86,303.81
2024-09-11,1003,282.74,294.83,334.35,303.97
2024-09-12,1003,272.75,278.99,344.48,298.74
2024-09-13,1003,271.42,311.27,341.65,308.11
2024-09-14,1003,304.82,315.3,293.92,304.68
2024-09-15,1003,325.95,308.39,268.96,301.1
2024-09-16,1003,326.59,315.01,318.41,320.0
2024-09-17,1003,316.45,301.16,277.53,298.38
2024-09-18,1003,287.82,300.89,270.47,286.39
2024-09-19,1003,274.79,288.07,326.82,296.56
2024-09-20,1003,267.52,279.88,297.5,281.63
2024-09-21,1003,271.89,304.27,339.9,305.35
2024-09-22,1003,275.02,323.48,325.22,307.91
2024-09-23,1003,290.3,323.61,282.05,298.65
2024-09-24,1003,317.04,323.19,275.63,305.29
2024-09-25,1003,270.37,296.95,282.7,283.34
2024-09-26,1003,308.88,312.94,345.65,322.49
2024-09-27,1003,295.03,320.29,273.44,296.25
2024-09-28,1003,287.82,314.81,292.77,298.47
2024-09-29,1003,315.51,289.27,262.35,289.04
2024-09-30,1003,277.3,295.38,293.34,288.67
2024-10-01,1003,324.96,285.56,311.28,307.27
2024-10-02,1003,312.76,298.09,302.83,304.56
2024-10-03,1003,310.12,280.08,290.46,293.55
2024-10-04,1003,299.52,322.24,322.12,314.63
2024-10-05,1003,323.63,300.32,300.15,308.03
2024-10-06,1003,312.5,282.24,335.34,310.03
2024-10-07,1003,302.69,298.4,336.68,312.59
2024-10-08,1003,303.22,280.86,345.22,309.77
2024-10-09,1003,297.35,319.73,284.71,300.6
2024-10-10,1003,285.94,315.96,299.84,300.58
2024-10-11,1003,288.26,323.7,288.17,300.04
2024-10-12,1003,278.04,321.34,298.81,299.4
2024-10-13,1003,269.46,282.9,322.41,291.59
2024-10-14,1003,268.74,279.27,327.31,291.77
2024-10-15,1003,306.43,298.94,259.51,288.29
2024-10-16,1003,316.81,321.44,296.32,311.52
2024-10-17,1003,292.01,321.16,338.15,317.11
2024-10-18,1003,327.79,324.77,303.22,318.59
2024-10-19,1003,329.91,285.13,309.65,308.23
2024-10-20,1003,293.06,326.54,262.04,293.88
2024-10-21,1003,276.4,299.49,303.36,293.08
2024-10-22,1003,271.91,292.89,344.74,303.18
2024-10-23,1003,304.1,322.23,257.61,294.65
2024-10-24,1003,272.2,286.03,344.21,300.81
2024-10-25,1003,283.26,299.99,319.91,301.05
2024-10-26,1003,285.25,304.26,305.43,298.31
2024-10-27,1003,331.15,319.51,302.26,317.64
