date,product_id,price,demand,revenue,margin,cost,day_of_week,month,seasonality_index
2024-01-07,1002,140.25,50,7012.5,2744.0,85.37,6,1,0.7835
2024-01-08,1002,128.68,50,6434.0,2165.5,85.37,0,1,0.7835
2024-01-09,1002,140.51,45,6322.95,2481.3,85.37,1,1,0.7835
2024-01-10,1002,130.07,36,4682.52,1609.2,85.37,2,1,0.7835
2024-01-11,1002,123.62,49,6057.38,1874.25,85.37,3,1,0.7835
2024-01-12,1002,125.12,53,6631.36,2106.75,85.37,4,1,0.7835
2024-01-13,1002,157.06,41,6439.46,2939.29,85.37,5,1,0.7835
2024-01-14,1002,142.67,51,7276.17,2922.3,85.37,6,1,0.7835
2024-01-15,1002,141.01,36,5076.36,2003.04,85.37,0,1,0.7835
2024-01-16,1002,153.07,28,4285.96,1895.6,85.37,1,1,0.7835
2024-01-17,1002,128.71,39,5019.69,1690.26,85.37,2,1,0.7835
2024-01-18,1002,137.57,45,6190.65,2349.0,85.37,3,1,0.7835
2024-01-19,1002,139.98,42,5879.16,2293.62,85.37,4,1,0.7835
2024-01-20,1002,144.79,37,5357.23,2198.54,85.37,5,1,0.7835
2024-01-21,1002,121.66,67,8151.22,2431.43,85.37,6,1,0.7835
2024-01-22,1002,124.15,55,6828.25,2132.9,85.37,0,1,0.7835
2024-01-23,1002,141.3,43,6075.9,2404.99,85.37,1,1,0.7835
2024-01-24,1002,138.27,37,5115.99,1957.3,85.37,2,1,0.7835
2024-01-25,1002,127.65,41,5233.65,1733.48,85.37,3,1,0.7835
2024-01-26,1002,126.47,50,6323.5,2055.0,85.37,4,1,0.7835
2024-01-27,1002,144.28,51,7358.28,3004.41,85.37,5,1,0.7835
2024-01-28,1002,144.77,46,6659.42,2732.4,85.37,6,1,0.7835
2024-01-29,1002,123.78,55,6807.9,2112.55,85.37,0,1,0.7835
2024-01-30,1002,131.58,40,5263.2,1848.4,85.37,1,1,0.7835
2024-01-31,1002,129.1,53,6842.3,2317.69,85.37,2,1,0.7835
2024-02-01,1002,153.59,33,5068.47,2251.26,85.37,3,2,0.875
2024-02-02,1002,154.93,36,5577.48,2504.16,85.37,4,2,0.875
2024-02-03,1002,138.31,61,8436.91,3229.34,85.37,5,2,0.875
2024-02-04,1002,125.31,72,9022.32,2875.68,85.37,6,2,0.875
2024-02-05,1002,131.61,54,7106.94,2496.96,85.37,0,2,0.875
2024-02-06,1002,151.12,35,5289.2,2301.25,85.37,1,2,0.875
2024-02-07,1002,152.03,41,6233.23,2733.06,85.37,2,2,0.875
2024-02-08,1002,141.3,42,5934.6,2349.06,85.37,3,2,0.875
2024-02-09,1002,132.4,53,7017.2,2492.59,85.37,4,2,0.875
2024-02-10,1002,122.98,66,8116.68,2482.26,85.37,5,2,0.875
2024-02-11,1002,154.37,47,7255.39,3243.0,85.37,6,2,0.875
2024-02-12,1002,122.48,56,6858.88,2078.16,85.37,0,2,0.875
2024-02-13,1002,123.56,46,5683.76,1756.74,85.37,1,2,0.875
2024-02-14,1002,155.02,37,5735.74,2577.05,85.37,2,2,0.875
2024-02-15,1002,140.43,48,6740.64,2642.88,85.37,3,2,0.875
2024-02-16,1002,143.58,44,6317.52,2561.24,85.37,4,2,0.875
2024-02-17,1002,143.2,41,5871.2,2371.03,85.37,5,2,0.875
2024-02-18,1002,135.49,56,7587.44,2806.72,85.37,6,2,0.875
2024-02-19,1002,148.84,35,5209.4,2221.45,85.37,0,2,0.875
2024-02-20,1002,134.65,43,5789.95,2119.04,85.37,1,2,0.875
2024-02-21,1002,157.32,37,5820.84,2662.15,85.37,2,2,0.875
2024-02-22,1002,131.63,39,5133.57,1804.14,85.37,3,2,0.875
2024-02-23,1002,129.34,57,7372.38,2506.29,85.37,4,2,0.875
2024-02-24,1002,142.46,47,6695.62,2683.23,85.37,5,2,0.875
2024-02-25,1002,124.43,62,7714.66,2421.72,85.37,6,2,0.875
2024-02-26,1002,153.7,31,4764.7,2118.23,85.37,0,2,0.875
2024-02-27,1002,131.41,57,7490.37,2624.28,85.37,1,2,0.875
2024-02-28,1002,147.74,47,6943.78,2931.39,85.37,2,2,0.875
2024-02-29,1002,151.73,34,5158.82,2256.24,85.37,3,2,0.875
2024-03-01,1002,123.41,60,7404.6,2282.4,85.37,4,3,1.0
2024-03-02,1002,138.16,65,8980.4,3431.35,85.37,5,3,1.0
2024-03-03,1002,123.83,77,9534.91,2961.42,85.37,6,3,1.0
2024-03-04,1002,146.43,49,7175.07,2991.94,85.37,0,3,1.0
2024-03-05,1002,155.15,35,5430.25,2442.3,85.37,1,3,1.0
2024-03-06,1002,154.75,33,5106.75,2289.54,85.37,2,3,1.0
2024-03-07,1002,136.89,42,5749.38,2163.84,85.37,3,3,1.0
2024-03-08,1002,125.77,64,8049.28,2585.6,85.37,4,3,1.0
2024-03-09,1002,152.64,45,6868.8,3027.15,85.37,5,3,1.0
2024-03-10,1002,132.58,72,9545.76,3399.12,85.37,6,3,1.0
2024-03-11,1002,153.08,44,6735.52,2979.24,85.37,0,3,1.0
2024-03-12,1002,135.0,51,6885.0,2531.13,85.37,1,3,1.0
2024-03-13,1002,127.4,56,7134.4,2353.68,85.37,2,3,1.0
2024-03-14,1002,126.94,56,7108.64,2327.92,85.37,3,3,1.0
2024-03-15,1002,123.86,65,8050.9,2501.85,85.37,4,3,1.0
2024-03-16,1002,134.75,66,8893.5,3259.08,85.37,5,3,1.0
2024-03-17,1002,126.42,82,10366.44,3366.1,85.37,6,3,1.0
2024-03-18,1002,135.48,46,6232.08,2305.06,85.37,0,3,1.0
2024-03-19,1002,122.06,74,9032.44,2715.06,85.37,1,3,1.0
2024-03-20,1002,125.51,63,7907.13,2528.82,85.37,2,3,1.0
2024-03-21,1002,151.93,41,6229.13,2728.96,85.37,3,3,1.0
2024-03-22,1002,135.53,54,7318.62,2708.64,85.37,4,3,1.0
2024-03-23,1002,141.34,52,7349.68,2910.44,85.37,5,3,1.0
2024-03-24,1002,130.84,59,7719.56,2682.73,85.37,6,3,1.0
2024-03-25,1002,157.13,35,5499.55,2511.6,85.37,0,3,1.0
2024-03-26,1002,137.71,62,8538.02,3245.08,85.37,1,3,1.0
2024-03-27,1002,153.93,37,5695.41,2536.72,85.37,2,3,1.0
2024-03-28,1002,135.89,47,6386.83,2374.44,85.37,3,3,1.0
2024-03-29,1002,157.04,47,7380.88,3368.49,85.37,4,3,1.0
2024-03-30,1002,126.05,63,7941.15,2562.84,85.37,5,3,1.0
2024-03-31,1002,153.81,58,8920.98,3969.52,85.37,6,3,1.0
2024-04-01,1002,139.17,52,7236.84,2797.6,85.37,0,4,1.125
2024-04-02,1002,128.75,65,8368.75,2819.7,85.37,1,4,1.125
2024-04-03,1002,142.66,62,8844.92,3551.98,85.37,2,4,1.125
2024-04-04,1002,149.62,42,6284.04,2698.5,85.37,3,4,1.125
2024-04-05,1002,152.95,39,5965.05,2635.62,85.37,4,4,1.125
2024-04-06,1002,154.04,64,9858.56,4394.88,85.37,5,4,1.125
2024-04-07,1002,121.9,90,10971.0,3287.7,85.37,6,4,1.125
2024-04-08,1002,126.19,62,7823.78,2530.84,85.37,0,4,1.125
2024-04-09,1002,129.03,70,9032.1,3056.2,85.37,1,4,1.125
2024-04-10,1002,152.0,55,8360.0,3664.65,85.37,2,4,1.125
2024-04-11,1002,148.73,54,8031.42,3421.44,85.37,3,4,1.125
2024-04-12,1002,149.68,50,7484.0,3215.5,85.37,4,4,1.125
2024-04-13,1002,124.08,76,9430.08,2941.96,85.37,5,4,1.125
2024-04-14,1002,125.32,94,11780.08,3755.3,85.37,6,4,1.125
2024-04-15,1002,140.63,62,8719.06,3426.12,85.37,0,4,1.125
2024-04-16,1002,147.49,47,6932.03,2919.64,85.37,1,4,1.125
2024-04-17,1002,129.83,62,8049.46,2756.52,85.37,2,4,1.125
2024-04-18,1002,154.89,50,7744.5,3476.0,85.37,3,4,1.125
2024-04-19,1002,157.6,38,5988.8,2744.74,85.37,4,4,1.125
2024-04-20,1002,154.24,57,8791.68,3925.59,85.37,5,4,1.125
2024-04-21,1002,123.86,91,11271.26,3502.59,85.37,6,4,1.125
2024-04-22,1002,151.09,54,8158.86,3548.88,85.37,0,4,1.125
2024-04-23,1002,131.29,67,8796.43,3076.64,85.37,1,4,1.125
2024-04-24,1002,123.21,71,8747.91,2686.64,85.37,2,4,1.125
2024-04-25,1002,122.94,81,9958.14,3043.17,85.37,3,4,1.125
2024-04-26,1002,121.34,61,7401.74,2194.17,85.37,4,4,1.125
2024-04-27,1002,134.59,78,10498.02,3839.16,85.37,5,4,1.125
2024-04-28,1002,154.36,64,9879.04,4415.36,85.37,6,4,1.125
2024-04-29,1002,124.51,73,9089.23,2857.22,85.37,0,4,1.125
2024-04-30,1002,147.37,55,8105.35,3410.0,85.37,1,4,1.125
2024-05-01,1002,157.12,45,7070.4,3228.75,85.37,2,5,1.2165
2024-05-02,1002,125.11,70,8757.7,2781.8,85.37,3,5,1.2165
2024-05-03,1002,156.77,44,6897.88,3141.6,85.37,4,5,1.2165
2024-05-04,1002,134.9,72,9712.8,3566.16,85.37,5,5,1.2165
2024-05-05,1002,151.77,60,9106.2,3984.0,85.37,6,5,1.2165
2024-05-06,1002,153.92,47,7234.24,3221.85,85.37,0,5,1.2165
2024-05-07,1002,126.27,78,9849.06,3190.2,85.37,1,5,1.2165
2024-05-08,1002,135.89,59,8017.51,2980.68,85.37,2,5,1.2165
2024-05-09,1002,134.87,59,7957.33,2920.5,85.37,3,5,1.2165
2024-05-10,1002,152.26,42,6394.92,2809.38,85.37,4,5,1.2165
2024-05-11,1002,125.82,86,10820.52,3478.7,85.37,5,5,1.2165
2024-05-12,1002,143.32,68,9745.76,3940.6,85.37,6,5,1.2165
2024-05-13,1002,146.39,57,8344.23,3478.14,85.37,0,5,1.2165
2024-05-14,1002,157.49,55,8661.95,3966.6,85.37,1,5,1.2165
2024-05-15,1002,125.66,82,10304.12,3303.78,85.37,2,5,1.2165
2024-05-16,1002,140.45,56,7865.2,3084.48,85.37,3,5,1.2165
2024-05-17,1002,145.23,66,9585.18,3950.76,85.37,4,5,1.2165
2024-05-18,1002,150.32,57,8568.24,3702.15,85.37,5,5,1.2165
2024-05-19,1002,123.64,97,11993.08,3712.19,85.37,6,5,1.2165
2024-05-20,1002,138.81,69,9577.89,3687.36,85.37,0,5,1.2165
2024-05-21,1002,158.06,46,7270.76,3343.74,85.37,1,5,1.2165
2024-05-22,1002,129.57,78,10106.46,3447.6,85.37,2,5,1.2165
2024-05-23,1002,142.7,56,7991.2,3210.48,85.37,3,5,1.2165
2024-05-24,1002,146.26,52,7605.52,3166.28,85.37,4,5,1.2165
2024-05-25,1002,138.67,61,8458.87,3251.3,85.37,5,5,1.2165
2024-05-26,1002,121.49,107,12999.43,3864.84,85.37,6,5,1.2165
2024-05-27,1002,140.89,50,7044.5,2776.0,85.37,0,5,1.2165
2024-05-28,1002,131.41,66,8673.06,3038.64,85.37,1,5,1.2165
2024-05-29,1002,122.83,63,7738.29,2359.98,85.37,2,5,1.2165
2024-05-30,1002,152.56,47,7170.32,3157.93,85.37,3,5,1.2165
2024-05-31,1002,156.91,54,8473.14,3863.16,85.37,4,5,1.2165
2024-06-01,1002,157.68,60,9460.8,4338.6,85.37,5,6,1.25
2024-06-02,1002,123.91,100,12391.0,3854.0,85.37,6,6,1.25
2024-06-03,1002,154.95,62,9606.9,4313.96,85.37,0,6,1.25
2024-06-04,1002,149.35,50,7467.5,3199.0,85.37,1,6,1.25
2024-06-05,1002,145.01,65,9425.65,3876.6,85.37,2,6,1.25
2024-06-06,1002,139.74,74,10340.76,4023.38,85.37,3,6,1.25
2024-06-07,1002,129.7,82,10635.4,3635.06,85.37,4,6,1.25
2024-06-08,1002,148.3,64,9491.2,4027.52,85.37,5,6,1.25
2024-06-09,1002,145.83,78,11374.74,4715.88,85.37,6,6,1.25
2024-06-10,1002,158.13,48,7590.24,3492.48,85.37,0,6,1.25
2024-06-11,1002,149.24,53,7909.72,3385.11,85.37,1,6,1.25
2024-06-12,1002,150.48,58,8727.84,3776.38,85.37,2,6,1.25
2024-06-13,1002,130.13,72,9369.36,3222.72,85.37,3,6,1.25
2024-06-14,1002,129.41,83,10741.03,3655.32,85.37,4,6,1.25
2024-06-15,1002,131.7,83,10931.1,3845.39,85.37,5,6,1.25
2024-06-16,1002,140.41,83,11654.03,4568.32,85.37,6,6,1.25
2024-06-17,1002,156.39,51,7975.89,3622.02,85.37,0,6,1.25
2024-06-18,1002,139.69,59,8241.71,3204.88,85.37,1,6,1.25
2024-06-19,1002,152.99,63,9638.37,4260.06,85.37,2,6,1.25
2024-06-20,1002,140.04,58,8122.32,3170.86,85.37,3,6,1.25
2024-06-21,1002,146.99,66,9701.34,4066.92,85.37,4,6,1.25
2024-06-22,1002,141.24,60,8474.4,3352.2,85.37,5,6,1.25
2024-06-23,1002,149.66,52,7782.32,3343.08,85.37,6,6,1.25
2024-06-24,1002,157.38,45,7082.1,3240.45,85.37,0,6,1.25
2024-06-25,1002,121.25,87,10548.75,3121.56,85.37,1,6,1.25
2024-06-26,1002,148.78,52,7736.56,3297.32,85.37,2,6,1.25
2024-06-27,1002,147.69,66,9747.54,4113.12,85.37,3,6,1.25
2024-06-28,1002,151.19,56,8466.64,3685.92,85.37,4,6,1.25
2024-06-29,1002,145.77,58,8454.66,3503.2,85.37,5,6,1.25
2024-06-30,1002,150.22,57,8562.54,3696.45,85.37,6,6,1.25
2024-07-01,1002,143.56,49,7034.44,2851.31,85.37,0,7,1.2165
2024-07-02,1002,140.3,69,9680.7,3790.17,85.37,1,7,1.2165
2024-07-03,1002,147.12,60,8827.2,3705.0,85.37,2,7,1.2165
2024-07-04,1002,148.3,48,7118.4,3020.64,85.37,3,7,1.2165
2024-07-05,1002,134.03,71,9516.13,3454.86,85.37,4,7,1.2165
2024-07-06,1002,148.23,60,8893.8,3771.6,85.37,5,7,1.2165
2024-07-07,1002,127.26,67,8526.42,2806.63,85.37,6,7,1.2165
2024-07-08,1002,152.39,51,7771.89,3418.02,85.37,0,7,1.2165
2024-07-09,1002,129.93,83,10784.19,3698.48,85.37,1,7,1.2165
2024-07-10,1002,123.11,67,8248.37,2528.58,85.37,2,7,1.2165
2024-07-11,1002,150.94,61,9207.34,3999.77,85.37,3,7,1.2165
2024-07-12,1002,127.04,78,9909.12,3250.26,85.37,4,7,1.2165
2024-07-13,1002,150.82,70,10557.4,4581.5,85.37,5,7,1.2165
2024-07-14,1002,154.89,60,9293.4,4171.2,85.37,6,7,1.2165
2024-07-15,1002,131.89,63,8309.07,2930.76,85.37,0,7,1.2165
2024-07-16,1002,148.44,50,7422.0,3153.5,85.37,1,7,1.2165
2024-07-17,1002,137.29,60,8237.4,3115.2,85.37,2,7,1.2165
2024-07-18,1002,156.31,44,6877.64,3121.36,85.37,3,7,1.2165
2024-07-19,1002,136.75,58,7931.5,2980.04,85.37,4,7,1.2165
2024-07-20,1002,137.26,63,8647.38,3269.07,85.37,5,7,1.2165
2024-07-21,1002,157.29,61,9594.69,4387.12,85.37,6,7,1.2165
2024-07-22,1002,136.91,56,7666.96,2886.24,85.37,0,7,1.2165
2024-07-23,1002,139.16,73,10158.68,3926.67,85.37,1,7,1.2165
2024-07-24,1002,143.64,53,7612.92,3088.31,85.37,2,7,1.2165
2024-07-25,1002,124.62,68,8474.16,2669.0,85.37,3,7,1.2165
2024-07-26,1002,121.76,85,10349.6,3093.15,85.37,4,7,1.2165
2024-07-27,1002,143.88,77,11078.76,4505.27,85.37,5,7,1.2165
2024-07-28,1002,156.4,63,9853.2,4474.89,85.37,6,7,1.2165
2024-07-29,1002,154.03,55,8471.65,3776.3,85.37,0,7,1.2165
2024-07-30,1002,136.37,63,8591.31,3213.0,85.37,1,7,1.2165
2024-07-31,1002,156.8,53,8310.4,3785.79,85.37,2,7,1.2165
2024-08-01,1002,157.52,38,5985.76,2741.7,85.37,3,8,1.125
2024-08-02,1002,149.02,49,7301.98,3118.85,85.37,4,8,1.125
2024-08-03,1002,148.09,62,9181.58,3888.64,85.37,5,8,1.125
2024-08-04,1002,130.19,85,11066.15,3809.7,85.37,6,8,1.125
2024-08-05,1002,148.66,46,6838.36,2911.34,85.37,0,8,1.125
2024-08-06,1002,130.4,67,8736.8,3017.01,85.37,1,8,1.125
2024-08-07,1002,146.21,58,8480.18,3528.72,85.37,2,8,1.125
2024-08-08,1002,151.8,51,7741.8,3387.93,85.37,3,8,1.125
2024-08-09,1002,148.82,48,7143.36,3045.6,85.37,4,8,1.125
2024-08-10,1002,155.43,51,7926.93,3573.06,85.37,5,8,1.125
2024-08-11,1002,154.49,57,8805.93,3939.84,85.37,6,8,1.125
2024-08-12,1002,130.43,68,8869.24,3064.08,85.37,0,8,1.125
2024-08-13,1002,156.01,45,7020.45,3178.8,85.37,1,8,1.125
2024-08-14,1002,122.01,72,8784.72,2638.08,85.37,2,8,1.125
2024-08-15,1002,155.67,49,7627.83,3444.7,85.37,3,8,1.125
2024-08-16,1002,130.87,56,7328.72,2548.0,85.37,4,8,1.125
2024-08-17,1002,145.89,51,7440.39,3086.52,85.37,5,8,1.125
2024-08-18,1002,131.95,73,9632.35,3400.34,85.37,6,8,1.125
2024-08-19,1002,134.46,56,7529.76,2749.04,85.37,0,8,1.125
2024-08-20,1002,155.17,47,7292.99,3280.6,85.37,1,8,1.125
2024-08-21,1002,156.19,47,7340.93,3328.54,85.37,2,8,1.125
2024-08-22,1002,139.9,64,8953.6,3489.92,85.37,3,8,1.125
2024-08-23,1002,153.13,41,6278.33,2778.16,85.37,4,8,1.125
2024-08-24,1002,146.24,51,7458.24,3104.37,85.37,5,8,1.125
2024-08-25,1002,127.34,77,9805.18,3231.69,85.37,6,8,1.125
2024-08-26,1002,127.19,78,9920.82,3261.96,85.37,0,8,1.125
2024-08-27,1002,130.18,65,8461.7,2912.65,85.37,1,8,1.125
2024-08-28,1002,143.79,48,6901.92,2804.16,85.37,2,8,1.125
2024-08-29,1002,129.36,63,8149.68,2771.37,85.37,3,8,1.125
2024-08-30,1002,137.14,51,6994.14,2640.27,85.37,4,8,1.125
2024-08-31,1002,139.79,66,9226.14,3591.72,85.37,5,8,1.125
2024-09-01,1002,125.48,60,7528.8,2406.6,85.37,6,9,1.0
2024-09-02,1002,146.93,40,5877.2,2462.4,85.37,0,9,1.0
2024-09-03,1002,140.08,41,5743.28,2243.11,85.37,1,9,1.0
2024-09-04,1002,138.83,46,6386.18,2459.16,85.37,2,9,1.0
2024-09-05,1002,121.56,73,8873.88,2641.87,85.37,3,9,1.0
2024-09-06,1002,152.55,42,6407.1,2821.56,85.37,4,9,1.0
2024-09-07,1002,128.01,56,7168.56,2387.84,85.37,5,9,1.0
2024-09-08,1002,135.61,50,6780.5,2512.0,85.37,6,9,1.0
2024-09-09,1002,153.82,35,5383.7,2395.75,85.37,0,9,1.0
2024-09-10,1002,145.3,45,6538.5,2696.85,85.37,1,9,1.0
2024-09-11,1002,158.27,38,6014.26,2770.2,85.37,2,9,1.0
2024-09-12,1002,135.05,58,7832.9,2881.44,85.37,3,9,1.0
2024-09-13,1002,145.61,50,7280.5,3012.0,85.37,4,9,1.0
2024-09-14,1002,139.19,59,8212.21,3175.38,85.37,5,9,1.0
2024-09-15,1002,123.66,79,9769.14,3024.91,85.37,6,9,1.0
2024-09-16,1002,151.05,46,6948.3,3021.28,85.37,0,9,1.0
2024-09-17,1002,148.79,49,7290.71,3107.58,85.37,1,9,1.0
2024-09-18,1002,154.97,48,7438.56,3340.8,85.37,2,9,1.0
2024-09-19,1002,142.72,52,7421.44,2982.2,85.37,3,9,1.0
2024-09-20,1002,131.27,50,6563.5,2295.0,85.37,4,9,1.0
2024-09-21,1002,136.99,50,6849.5,2581.0,85.37,5,9,1.0
2024-09-22,1002,147.08,59,8677.72,3640.89,85.37,6,9,1.0
2024-09-23,1002,131.31,59,7747.29,2710.46,85.37,0,9,1.0
2024-09-24,1002,133.26,48,6396.48,2298.72,85.37,1,9,1.0
2024-09-25,1002,143.33,53,7596.49,3071.88,85.37,2,9,1.0
2024-09-26,1002,149.49,42,6278.58,2693.04,85.37,3,9,1.0
2024-09-27,1002,137.27,60,8236.2,3114.0,85.37,4,9,1.0
2024-09-28,1002,130.24,61,7944.64,2737.07,85.37,5,9,1.0
2024-09-29,1002,154.58,58,8965.64,4014.18,85.37,6,9,1.0
2024-09-30,1002,151.89,36,5468.04,2394.72,85.37,0,9,1.0
2024-10-01,1002,124.72,61,7607.92,2400.35,85.37,1,10,0.875
2024-10-02,1002,153.1,36,5511.6,2438.28,85.37,2,10,0.875
2024-10-03,1002,126.03,54,6805.62,2195.64,85.37,3,10,0.875
2024-10-04,1002,132.82,53,7039.46,2514.85,85.37,4,10,0.875
2024-10-05,1002,144.39,50,7219.5,2951.0,85.37,5,10,0.875
2024-10-06,1002,142.14,51,7249.14,2895.27,85.37,6,10,0.875
2024-10-07,1002,158.03,33,5214.99,2397.78,85.37,0,10,0.875
2024-10-08,1002,129.7,47,6095.9,2083.51,85.37,1,10,0.875
2024-10-09,1002,140.81,46,6477.26,2550.24,85.37,2,10,0.875
2024-10-10,1002,151.11,37,5591.07,2432.38,85.37,3,10,0.875
2024-10-11,1002,146.29,35,5120.15,2132.2,85.37,4,10,0.875
2024-10-12,1002,139.8,46,6430.8,2503.78,85.37,5,10,0.875
2024-10-13,1002,127.0,65,8255.0,2705.95,85.37,6,10,0.875
2024-10-14,1002,138.12,36,4972.32,1899.0,85.37,0,10,0.875
2024-10-15,1002,150.16,43,6456.88,2785.97,85.37,1,10,0.875
2024-10-16,1002,156.92,31,4864.52,2218.05,85.37,2,10,0.875
2024-10-17,1002,142.49,44,6269.56,2513.28,85.37,3,10,0.875
2024-10-18,1002,134.39,39,5241.21,1911.78,85.37,4,10,0.875
2024-10-19,1002,143.76,42,6037.92,2452.38,85.37,5,10,0.875
2024-10-20,1002,153.28,39,5977.92,2648.49,85.37,6,10,0.875
2024-10-21,1002,151.04,40,6041.6,2626.8,85.37,0,10,0.875
2024-10-22,1002,157.39,33,5193.87,2376.66,85.37,1,10,0.875
2024-10-23,1002,123.69,64,7916.16,2452.48,85.37,2,10,0.875
2024-10-24,1002,124.36,48,5969.28,1871.52,85.37,3,10,0.875
2024-10-25,1002,138.64,38,5268.32,2024.26,85.37,4,10,0.875
2024-10-26,1002,157.38,37,5823.06,2664.37,85.37,5,10,0.875
2024-10-27,1002,150.88,37,5582.56,2423.87,85.37,6,10,0.875
2024-10-28,1002,130.73,44,5752.12,1995.84,85.37,0,10,0.875
2024-10-29,1002,151.28,33,4992.24,2175.03,85.37,1,10,0.875
2024-10-30,1002,124.27,61,7580.47,2372.9,85.37,2,10,0.875
2024-10-31,1002,126.29,55,6945.95,2250.6,85.37,3,10,0.875
2024-11-01,1002,131.37,40,5254.8,1840.0,85.37,4,11,0.7835
2024-11-02,1002,151.77,42,6374.34,2788.8,85.37,5,11,0.7835
2024-11-03,1002,142.55,40,5702.0,2287.2,85.37,6,11,0.7835
2024-11-04,1002,141.2,36,5083.2,2009.88,85.37,0,11,0.7835
2024-11-05,1002,128.45,45,5780.25,1938.6,85.37,1,11,0.7835
2024-11-06,1002,152.36,31,4723.16,2076.69,85.37,2,11,0.7835
2024-11-07,1002,138.07,47,6489.29,2476.9,85.37,3,11,0.7835
2024-11-08,1002,127.72,49,6258.28,2075.15,85.37,4,11,0.7835
2024-11-09,1002,129.74,44,5708.56,1952.28,85.37,5,11,0.7835
2024-11-10,1002,142.42,38,5411.96,2167.9,85.37,6,11,0.7835
2024-11-11,1002,151.9,35,5316.5,2328.55,85.37,0,11,0.7835
2024-11-12,1002,126.51,39,4933.89,1604.46,85.37,1,11,0.7835
2024-11-13,1002,141.9,41,5817.9,2317.73,85.37,2,11,0.7835
2024-11-14,1002,129.39,41,5304.99,1804.82,85.37,3,11,0.7835
2024-11-15,1002,121.22,56,6788.32,2007.6,85.37,4,11,0.7835
2024-11-16,1002,126.85,54,6849.9,2239.92,85.37,5,11,0.7835
2024-11-17,1002,155.43,33,5129.19,2311.98,85.37,6,11,0.7835
2024-11-18,1002,154.97,28,4339.16,1948.8,85.37,0,11,0.7835
2024-11-19,1002,139.31,44,6129.64,2373.36,85.37,1,11,0.7835
2024-11-20,1002,135.99,36,4895.64,1822.32,85.37,2,11,0.7835
2024-11-21,1002,133.85,43,5755.55,2084.64,85.37,3,11,0.7835
2024-11-22,1002,139.83,38,5313.54,2069.48,85.37,4,11,0.7835
2024-11-23,1002,152.4,34,5181.6,2279.02,85.37,5,11,0.7835
2024-11-24,1002,123.04,52,6398.08,1958.84,85.37,6,11,0.7835
2024-11-25,1002,127.64,51,6509.64,2155.77,85.37,0,11,0.7835
2024-11-26,1002,125.86,49,6167.14,1984.01,85.37,1,11,0.7835
2024-11-27,1002,155.74,36,5606.64,2533.32,85.37,2,11,0.7835
2024-11-28,1002,140.71,31,4362.01,1715.54,85.37,3,11,0.7835
2024-11-29,1002,156.95,33,5179.35,2362.14,85.37,4,11,0.7835
2024-11-30,1002,146.42,48,7028.16,2930.4,85.37,5,11,0.7835
2024-12-01,1002,148.68,31,4609.08,1962.61,85.37,6,12,0.75
2024-12-02,1002,147.82,31,4582.42,1935.95,85.37,0,12,0.75
2024-12-03,1002,133.84,38,5085.92,1841.86,85.37,1,12,0.75
2024-12-04,1002,152.23,38,5784.74,2540.68,85.37,2,12,0.75
2024-12-05,1002,123.49,40,4939.6,1524.8,85.37,3,12,0.75
2024-12-06,1002,157.19,30,4715.7,2154.6,85.37,4,12,0.75
2024-12-07,1002,145.81,47,6853.07,2840.68,85.37,5,12,0.75
2024-12-08,1002,151.59,33,5002.47,2185.26,85.37,6,12,0.75
2024-12-09,1002,145.87,40,5834.8,2420.0,85.37,0,12,0.75
2024-12-10,1002,155.0,27,4185.0,1880.01,85.37,1,12,0.75
2024-12-11,1002,128.06,37,4738.22,1579.53,85.37,2,12,0.75
2024-12-12,1002,148.52,31,4604.12,1957.65,85.37,3,12,0.75
2024-12-13,1002,143.36,36,5160.96,2087.64,85.37,4,12,0.75
2024-12-14,1002,154.75,42,6499.5,2913.96,85.37,5,12,0.75
2024-12-15,1002,151.72,36,5461.92,2388.6,85.37,6,12,0.75
2024-12-16,1002,133.35,34,4533.9,1631.32,85.37,0,12,0.75
2024-12-17,1002,142.64,32,4564.48,1832.64,85.37,1,12,0.75
2024-12-18,1002,123.69,50,6184.5,1916.0,85.37,2,12,0.75
2024-12-19,1002,140.99,34,4793.66,1891.08,85.37,3,12,0.75
2024-12-20,1002,156.08,37,5774.96,2616.27,85.37,4,12,0.75
2024-12-21,1002,137.23,48,6587.04,2489.28,85.37,5,12,0.75
2024-12-22,1002,138.22,45,6219.9,2378.25,85.37,6,12,0.75
2024-12-23,1002,134.55,38,5112.9,1868.84,85.37,0,12,0.75
2024-12-24,1002,134.68,33,4444.44,1627.23,85.37,1,12,0.75
2024-12-25,1002,138.55,36,4987.8,1914.48,85.37,2,12,0.75
2024-12-26,1002,151.25,30,4537.5,1976.4,85.37,3,12,0.75
2024-12-27,1002,155.87,31,4831.97,2185.5,85.37,4,12,0.75
2024-12-28,1002,122.41,58,7099.78,2148.32,85.37,5,12,0.75
2024-12-29,1002,157.31,34,5348.54,2445.96,85.37,6,12,0.75
2024-12-30,1002,125.52,38,4769.76,1525.7,85.37,0,12,0.75
2024-01-01,1003,295.08,13,3836.04,1051.44,214.2,0,1,0.7835
2024-01-02,1003,316.08,10,3160.8,1018.8,214.2,1,1,0.7835
2024-01-03,1003,299.86,11,3298.46,942.26,214.2,2,1,0.7835
2024-01-04,1003,280.96,13,3652.48,867.88,214.2,3,1,0.7835
2024-01-05,1003,279.85,13,3638.05,853.45,214.2,4,1,0.7835
